BIB_ID`MFHD_ID`ITEM_ID`BibSuppress`MfhdSuppress`BIB_FORMAT`LANGUAGE`TITLE`AUTHOR`TITLE_BRIEF`EDITION`ISBN`NETWORK_NUMBER`PUBLISHER_DATE`PUBLISHER`BEGIN_PUB_DATE`MfhdLocation`displayCallNo`normCallNo`ITEM_ENUM`CHRON`COPY_NUMBER`PIECES`ITEM_BARCODE`ItemPermLocCode`ItemPermLocName`ItemPermTypeName`ItemTempLocCode`ItemTempLocName`ItemTempTypeName`CREATE_DATE`UPDATE_DATE`PO_ID`MaxOfCHARGE_DATE
591407`632342`713419`N`N`am`eng`Sexuality and the world's religions / David W. Machacek and Melissa M. Wilcox, editors.``Sexuality and the world's religions /``1576073599 (alk. paper)`(OCoLC)ocm52057792`c2003.`ABC-CLIO,`2003`aastx`BL65.S4 S5 2003`BL   65            S 4   S 5   2003```1`1`31811011710590`aastx`Book Collection`BOOK 16/8/4 WK````19-Mar-04`08-Jun-04`6404`03-Jul-10
574154`716894`788628`N`N`am`eng`Pragmatism, postmodernism, and the future of philosophy / John J. Stuhr.`Stuhr, John J.`Pragmatism, postmodernism, and the future of philosophy /``0415939674`(OCoLC)ocm51326813`2003.`Routledge,`2003`aastx`B944.P72 S78 2003`B  944            P 72   S 78   2003```2`1`31811013558328`aastx`Book Collection`BOOK 16/8/4 WK````27-Feb-03``4402`22-Oct-10
574154`716894`788628`N`N`am`eng`Pragmatism, postmodernism, and the future of philosophy / John J. Stuhr.`Stuhr, John J.`Pragmatism, postmodernism, and the future of philosophy /``0415939674`(OCoLC)ocm51326813`2003.`Routledge,`2003`aastx`B944.P72 S78 2003`B  944            P 72   S 78   2003```2`1`31811013558328`aastx`Book Collection`BOOK 16/8/4 WK````27-Feb-03``13169`22-Oct-10
602647`644834`725679`N`N`am`eng`New day begun : African American churches and civic culture in post-civil rights America / edited by R. Drew Smith.``New day begun : African American churches and civic culture in post-civil rights America /``0822331314 (alk. paper)`(OCoLC)ocm50948433`2003.`Duke University Press,`2003`aastx`BR563.N4 N46 2003`BR  563            N 4   N 46   2003```1`1`31811012976661`aastx`Book Collection`BOOK 16/8/4 WK````09-Nov-04`02-Feb-05`7315`30-Nov-09
608725`651266`731839`N`N`am`eng`Theology in America : Christian thought from the age of the Puritans to the Civil War / E. Brooks Holifield.`Holifield, E. Brooks.`Theology in America : Christian thought from the age of the Puritans to the Civil War /``0300095740 (alk. paper)`(OCoLC)ocm51768938`c2003.`Yale University Press,`2003`aastx`BT30.U6 H65 2003`BT   30            U 6   H 65   2003```1`1`31811012541002`aastx`Book Collection`BOOK 16/8/4 WK````11-Feb-05`06-Jul-05`7584`28-Jun-10
597456`638448`716959`N`N`am`eng`Mother, heal my self : an intergenerational healing journey between two worlds / by JoEllen Koerner.`Koerner, JoEllen Goertz..`Mother, heal my self : an intergenerational healing journey between two worlds /``0972509801 (pbk.)`(OCoLC)ocm53838740`c2003.`Crestport Press,`2003`aastx`BT732.5 .K64 2003`BT  7325           K 64   2003```1`1`31811012966357`aastx`Book Collection`BOOK 16/8/4 WK````24-Jun-04`25-Aug-04`6864`21-Mar-07
585992`626485`705005`N`N`am`eng`Incorporating spirituality in counseling and psychotherapy : theory and technique / Geri Miller.`Miller, Geraldine A., 1955-`Incorporating spirituality in counseling and psychotherapy : theory and technique /``0471415456 (alk. paper)`(OCoLC)ocm49627761`2003.`J. Wiley & Sons,`2003`aastx`BF637.C6 M5245 2003`BF  637            C 6   M 5245   2003```1`1`31811013179570`aastx`Book Collection`BOOK 16/8/4 WK````05-Dec-03`09-Feb-04`5836`21-Sep-09
591406`632345`712914`N`N`am`eng`Violence in God's name : religion in an age of conflict / Oliver McTernan.`McTernan, Oliver J.`Violence in God's name : religion in an age of conflict /``1570755000`(OCoLC)ocm52335121`2003.`Orbis Books,`2003`aastx`BL65.V55 M38 2003`BL   65            V 55   M 38   2003```1`1`31811013299097`aastx`Book Collection`BOOK 16/8/4 WK````19-Mar-04`02-Jun-04`6404`
627216`670157`747045`N`N`am`eng`Thick description and fine texture : studies in the history of psychology / edited by David B. Baker.``Thick description and fine texture : studies in the history of psychology /`1st ed.`1931968020 (alk. paper)`(OCoLC)ocm53144720`2003.`University of Akron Press,`2003`aastx`BF81 .T47 2003`BF   81            T 47   2003```1`1`31811012666973`aastx`Book Collection`BOOK 16/8/4 WK````26-May-06`15-Aug-06`10063`
632882`675155`750643`N`N`am`eng`Quakers in America / Thomas D. Hamm.`Hamm, Thomas D.`Quakers in America /``0231123620 (alk. paper)`(OCoLC)ocm51210346`2003.`Columbia University Press,`2003`aastx`BX7635 .H26 2003`BX 7635            H 26   2003```1`1`31811012669753`aastx`Book Collection`BOOK 16/8/4 WK````03-Oct-06`07-Nov-06`10363`28-Mar-11
609126`652384`733210`N`N`am`eng`Loss of a life partner : narratives of the bereaved / Carolyn Amber Walter.`Walter, Carolyn Ambler.`Loss of a life partner : narratives of the bereaved /``0231119690 (pbk. : alk. paper)`(OCoLC)ocm50516470`c2003.`Columbia University Press,`2003`aastx`BF575.G7 W3435 2003`BF  575            G 7   W 3435   2003```1`1`31811011715649`aastx`Book Collection`BOOK 16/8/4 WK````21-Feb-05`29-Jul-05`8545`30-Nov-09
650276`694429`768297`N`N`am`eng`Hume's problem : induction and the justification of belief / Colin Howson.`Howson, Colin.`Hume's problem : induction and the justification of belief /``9780198250388 (pbk.)`(OCoLC)ocm51109143`2003.`Clarendon Press ; Oxford University Press,`2003`aastx`BC91 .H69 2003`BC   91            H 69   2003```1`1`31811012346253`aastx`Book Collection`BOOK 16/8/4 WK````14-Jan-08`28-Jan-08`11555`24-Nov-09
584770`624999`704572`N`N`am`eng`Destructive power of religion : violence in Judaism, Christianity, and Islam / edited by J. Harold Ellens ; foreword by Martin E. Marty.``Destructive power of religion : violence in Judaism, Christianity, and Islam /``027597958X (alk. paper)`(OCoLC)ocm52341699`2003.`Praeger,`2003`aastx`BL65.V55 D47 2003`BL   65            V 55   D 47   2003`v.2``1`1`31811012843671`aastx`Book Collection`BOOK 16/8/4 WK````06-Nov-03`28-Jan-04`5731`17-Jan-07
590220`631174`712861`N`N`am`eng`Identity matters : communication-based explorations and explanations / edited by Hartmut B. Mokros.``Identity matters : communication-based explorations and explanations /``1572734094`(OCoLC)ocm50868220`c2003.`Hampton Press,`2003`aastx`BF697.5.S65 I33 2003`BF  6975           S 65   I 33   2003```1`1`31811012917020`aastx`Book Collection`BOOK 16/8/4 WK````09-Mar-04`01-Jun-04`6331`19-Jul-10
577406`617221`694571`N`N`am`eng`Cambridge companion to Duns Scotus / edited by Thomas Williams.``Cambridge companion to Duns Scotus /``0521632056`(OCoLC)ocm49821409`2003.`Cambridge University Press,`2003`aastx`B765.D74 C35 2003`B  765            D 74   C 35   2003```1`1`31811012809797`aastx`Book Collection`BOOK 16/8/4 WK````11-Apr-03`18-Jun-03`4813`
591405`632137`712826`N`N`am`eng`All Abraham's children : changing Mormon conceptions of race and lineage / Armand L. Mauss.`Mauss, Armand L.`All Abraham's children : changing Mormon conceptions of race and lineage /``0252028031 (alk. paper)`(OCoLC)ocm50079929`c2003.`University of Illinois Press,`2003`aastx`BX8643.E85 M38 2003`BX 8643            E 85   M 38   2003```1`1`31811012934009`aastx`Book Collection`BOOK 16/8/4 WK````19-Mar-04`01-Jun-04`6393`
589630`630301`710274`N`N`am`eng`Nathaniel Taylor, New Haven theology, and the legacy of Jonathan Edwards / Douglas A. Sweeney.`Sweeney, Douglas A.`Nathaniel Taylor, New Haven theology, and the legacy of Jonathan Edwards /``0195154282 (alk. paper)`(OCoLC)ocm48957885`c2003.`Oxford University Press,`2003`aastx`BX7260.T32 S94 2003`BX 7260            T 32   S 94   2003```1`1`31811012913185`aastx`Book Collection`BOOK 16/8/4 WK````01-Mar-04`04-May-04`6295`19-Jan-09
589508`630185`714486`N`N`am`eng`Is nature ever evil? : religion, science, and value / edited by Willem B. Drees.``Is nature ever evil? : religion, science, and value /``0415290600`(OCoLC)ocm50149672`2003.`Routledge,`2003`aastx`BD581 .I595 2003`BD  581            I 595   2003```1`1`31811013296234`aastx`Book Collection`BOOK 16/8/4 WK````01-Mar-04`29-Jun-04`6758`31-Mar-09
589508`630185`714486`N`N`am`eng`Is nature ever evil? : religion, science, and value / edited by Willem B. Drees.``Is nature ever evil? : religion, science, and value /``0415290600`(OCoLC)ocm50149672`2003.`Routledge,`2003`aastx`BD581 .I595 2003`BD  581            I 595   2003```1`1`31811013296234`aastx`Book Collection`BOOK 16/8/4 WK````01-Mar-04`29-Jun-04`6280`31-Mar-09
633995`676241`751426`N`N`am`eng`Getting things done : the art of stress-free productivity / David Allen.`Allen, David, 1945 Dec. 28-`Getting things done : the art of stress-free productivity /``0142000280 (pbk.)`(OCoLC)ocm51540420`2003, c2001.`Penguin,`2003`aastx`BF637.T5 A45 2003`BF  637            T 5   A 45   2003```1`1`31811012695261`aastx`Book Collection`BOOK 16/8/4 WK````02-Nov-06`08-Dec-06`10423`04-Sep-12
574146`613796`690963`N`N`am`eng`Education of John Dewey : a biography / Jay Martin.`Martin, Jay.`Education of John Dewey : a biography /``0231116764 (alk. paper)`(OCoLC)ocm50149706`c2002.`Columbia University Press,`2002`aastx`B945.D44 M29 2002`B  945            D 44   M 29   2002```1`1`31811012248681`aastx`Book Collection`BOOK 16/8/4 WK````27-Feb-03`28-Mar-03`4402`27-Oct-10
593527`635034`712461`N`N`am`eng`Secrets, gossip, and gods : the transformation of Brazilian Candomble¿¿ / Paul Christopher Johnson.`Johnson, Paul C. (Paul Christopher), 1964-`Secrets, gossip, and gods : the transformation of Brazilian Candomble¿¿ /``0195150589 (alk. paper)`(OCoLC)ocm47838559`2002.`Oxford University Press,`2002`aastx`BL2592.C35 J64 2002`BL 2592            C 35   J 64   2002```1`1`31811012916741`aastx`Book Collection`BOOK 16/8/4 WK````13-Apr-04`26-May-04`6587`09-Apr-09
577113`616670`693755`N`N`am`eng`Lives of the mind : the use and abuse of intelligence from Hegel to Wodehouse / Roger Kimball.`Kimball, Roger, 1953-`Lives of the mind : the use and abuse of intelligence from Hegel to Wodehouse /``1566634792 (alk. paper)`(OCoLC)ocm50184920`2002.`Ivan R. Dee,`2002`aastx`B791 .K535 2002`B  791            K 535   2002```1`1`31811012807122`aastx`Book Collection`BOOK 16/8/4 WK````09-Apr-03`30-May-03`4745`
578000`617933`694561`N`N`am`eng`To kill and take possession : law, morality, and society in biblical stories / Daniel Friedmann.`Friedmann, Daniel, 1936-`To kill and take possession : law, morality, and society in biblical stories /``1565636414`(OCoLC)ocm50323056`c2002.`Hendrickson Publishers,`2002`aastx`BS680.E84 F7513 2002`BS  680            E 84   F 7513   2002```1`1`31811012809870`aastx`Book Collection`BOOK 16/8/4 WK````28-Apr-03`18-Jun-03`4892`
586026`626505`705750`N`N`am`eng`Dreams in myth, medicine, and movies / Sharon Packer.`Packer, Sharon.`Dreams in myth, medicine, and movies /``0275972437 (alk. paper)`(OCoLC)ocm48958364`2002.`Praeger,`2002`aastx`BF1078 .P28 2002`BF 1078            P 28   2002```1`1`31811012886217`aastx`Book Collection`BOOK 16/8/4 WK````05-Dec-03`20-Feb-04`5837`05-Apr-06
577053`616662`693758`N`N`am`eng`Seeing double : shared identities in physics, philosophy, and literature / Peter Pesic.`Pesic, Peter.`Seeing double : shared identities in physics, philosophy, and literature /``0262162059 (hc. : alk. paper)`(OCoLC)ocm47254230`c2002.`MIT Press,`2002`aastx`BF697 .P47 2002`BF  697            P 47   2002```1`1`31811012807007`aastx`Book Collection`BOOK 16/8/4 WK````09-Apr-03`30-May-03`4747`07-Jul-04
587645`628060`708235`N`N`am`eng`Plato's utopia recast : his later ethics and politics / Christopher Bobonich.`Bobonich, Christopher.`Plato's utopia recast : his later ethics and politics /``0199251436 (alk. paper)`(OCoLC)ocm48987789`2002.`Clarendon Press ; Oxford University Press,`2002`aastx`B398.E8 B63 2002`B  398            E 8   B 63   2002```1`1`31811012911114`aastx`Book Collection`BOOK 16/8/4 WK````21-Jan-04`02-Apr-04`6040`25-Sep-09
591347`632120`714340`N`N`am`eng`Communicating with children and adolescents : action for change / edited by Anne Bannister and Annie Huntington.``Communicating with children and adolescents : action for change /``1843100258 (pbk. : alk. paper)`(OCoLC)ocm49395906`2002.`Jessica Kingsley Publishers,`2002`aastx`BF723.C57 C64 2002`BF  723            C 57   C 64   2002```1`1`31811012918994`aastx`Book Collection`BOOK 16/8/4 WK````19-Mar-04`25-Jun-04`6392`03-Apr-07
623427`667001`744756`N`N`am`eng`Of the nature and qualification of religion in reference to civil society / Samuel von Pufendorf ; translated by Jodocus Crull ; edited and with an introduction by Simone Zurbuchen.`Pufendorf, Samuel, Freiherr von, 1632-1694.`Of the nature and qualification of religion in reference to civil society /``0865973717 (pbk.)`(OCoLC)ocm49283764`c2002.`Liberty Fund,`2002`aastx`BV629 .P8413 2002`BV  629            P 8413   2002```1`1`31811012649029`aastx`Book Collection`BOOK 16/8/4 WK````08-Mar-06`28-Jun-06`9633`
580004`619884`696700`N`N`am`eng`Tales of the mighty dead : historical essays in the metaphysics of intentionality / Robert B. Brandom.`Brandom, Robert.`Tales of the mighty dead : historical essays in the metaphysics of intentionality /``0674009037 (alk. paper)`(OCoLC)ocm49806017`2002.`Harvard University Press,`2002`aastx`B72 .B685 2002`B   72            B 685   2002```1`1`31811012813690`aastx`Book Collection`BOOK 16/8/4 WK````26-Jun-03`30-Jul-03`5249`
585987`626482`708255`N`N`am`eng`Episodic memory : new directions in research : originating from a Discussion Meeting of the Royal Society / edited by Alan Baddeley, John P. Aggleton, and Martin A. Conway.``Episodic memory : new directions in research : originating from a Discussion Meeting of the Royal Society /``0198508794 (alk paper)`(OCoLC)ocm48532761`2002.`Oxford University Press : Royal Society,`2002`aastx`BF371 .E65 2002`BF  371            E 65   2002```1`1`31811013176212`aastx`Book Collection`BOOK 16/8/4 WK````05-Dec-03`02-Apr-04`5836`10-Jul-12
577092`616665`694784`N`N`am`eng`Aesthetics in a multicultural age / edited by Emory Elliott, Louis Freitas Caton, Jeffrey Rhyne.``Aesthetics in a multicultural age /``0195146328`(OCoLC)ocm46422078`2002.`Oxford University Press,`2002`aastx`BH221.U53 A33 2002`BH  221            U 53   A 33   2002```1`1`31811012810522`aastx`Book Collection`BOOK 16/8/4 WK````09-Apr-03`23-Jun-03`4745`03-Jun-05
577449`617747`697818`N`N`am`eng`Verbal communication of emotions : interdisciplinary perspectives / edited by Susan R. Fussell.``Verbal communication of emotions : interdisciplinary perspectives /``080583690X (pbk. : alk. paper)`(SXUdb)124371`2002.`L. Erlbaum Associates,`2002`aastx`BF591 .V47 2002`BF  591            V 47   2002```1`1`31811012846948`aastx`Book Collection`BOOK 16/8/4 WK````11-Apr-03`22-Aug-03`4850`24-Sep-12
578249`618091`697594`N`N`am`eng`Five dialogues / Plato ; translated by G.M.A. Grube.`Plato.`Five dialogues /`2nd ed. / revised by John M. Cooper.`0872206335 (pbk.)`(OCoLC)ocm49525785`c2002.`Hackett Pub. Co.,`2002`aastx`B358 .G7813 2002`B  358            G 7813   2002```1`1`31811012851732`aastx`Book Collection`BOOK 16/8/4 WK````02-May-03`18-Aug-03`4946`22-Jul-11
575190`614883`693396`N`N`am`eng`Black pilgrimage to Islam / Robert Dannin ; photographs by Jolie Stahl.`Dannin, Robert, 1952-`Black pilgrimage to Islam /``0195147340 (alk. paper)`(OCoLC)ocm47126744`2002.`Oxford University Press,`2002`aastx`BP67.U6 D34 2002`BP   67            U 6   D 34   2002```1`1`31811012805472`aastx`Book Collection`BOOK 16/8/4 WK````14-Mar-03`21-May-03`4572`01-Nov-06
577215`616750`697788`N`N`am`eng`Reading Hume on human understanding : essays on the first Enquiry / edited by Peter Millican.``Reading Hume on human understanding : essays on the first Enquiry /``0198752105 (pbk.)`(OCoLC)ocm48957942`2002.`Clarendon Press ; Oxford University Press,`2002`aastx`B1484 .R43 2002`B 1484            R 43   2002```1`1`31811012852078`aastx`Book Collection`BOOK 16/8/4 WK````09-Apr-03`21-Aug-03`4750`06-Nov-12
578287`618098`696288`N`N`am`eng`Play of character in Plato's Dialogues / Ruby Blondell.`Blondell, Ruby, 1954-`Play of character in Plato's Dialogues /``0521793009`(OCoLC)ocm48501135`2002.`Cambridge University Press,`2002`aastx`B395 .B57 2002`B  395            B 57   2002```1`1`31811012837608`aastx`Book Collection`BOOK 16/8/4 WK````02-May-03`23-Jul-03`4946`
578251`618100`697965`N`N`am`eng`Philosophy and philosophers : an introduction to Western philosophy / John Shand.`Shand, John, 1956-`Philosophy and philosophers : an introduction to Western philosophy /`Rev. ed.`0773524460 (pbk.)`(OCoLC)ocm48941861`2002.`McGill-Queen's University Press,`2002`aastx`B72 .S49 2002`B   72            S 49   2002```1`1`31811013052405`aastx`Book Collection`BOOK 16/8/4 WK````02-May-03`25-Aug-03`4946`01-Mar-10
585761`626353`703645`N`N`am`eng`Emotions in humans and artifacts / edited by Robert Trappl, Paolo Petta, and Sabine Payr.``Emotions in humans and artifacts /``0262201429 (alk. paper)`(OCoLC)ocm49942321`c2002.`MIT Press,`2002`aastx`BF531 .E517 2002`BF  531            E 517   2002```0`1`31811012879485`aastx`Book Collection`BOOK 16/8/4 WK`aastx`Book Collection`BOOK 16/8/4 WK`01-Dec-03`12-Jan-04`5835`11-Apr-05
585962`626379`705829`N`N`am`eng`Foundations of cognitive psychology : core readings / Daniel J. Levitin, [editor].``Foundations of cognitive psychology : core readings /``0262122472 (hc : alk. paper)`(OCoLC)ocm49260749`c2002.`MIT Press,`2002`aastx`BF201 .F68 2002`BF  201            F 68   2002```1`1`31811011727883`aastx`Book Collection`BOOK 16/8/4 WK````04-Dec-03`24-Feb-04`5835`09-Apr-08
577156`616668`694665`N`N`am`eng`Concealment and exposure : and other essays / Thomas Nagel.`Nagel, Thomas, 1937-`Concealment and exposure : and other essays /``019515293X (alk. paper)`(OCoLC)ocm49564905`c2002.`Oxford University Press,`2002`aastx`B945.N333 C66 2002`B  945            N 333   C 66   2002```1`1`31811012809458`aastx`Book Collection`BOOK 16/8/4 WK````09-Apr-03`19-Jun-03`4745`07-Apr-10
571292`610975`691958`N`N`am`eng`Pretending and imagination in animals and children / edited by Robert W. Mitchell.``Pretending and imagination in animals and children /``0521770300`(OCoLC)ocm47081356`2002.`Cambridge University Press,`2002`aastx`BF723.I5 P74 2002`BF  723            I 5   P 74   2002```1`1`31811012247923`aastx`Book Collection`BOOK 16/8/4 WK````07-Feb-03`17-Apr-03`4298`26-Apr-11
602420`644189`721066`N`N`am`eng`Complete world of the Dead Sea scrolls / Philip R. Davies, George J. Brooke and Phillip R. Callaway.`Davies, Philip R.`Complete world of the Dead Sea scrolls /``0500051119`(OCoLC)ocm48753887`2002.`Thames & Hudson,`2002`aastx`BM487 .D335 2002`BM  487            D 335   2002```1`1`31811012501444`aastx`Book Collection`BOOK 16/8/4 WK````02-Nov-04`09-Dec-04`7281`12-Apr-10
652225`696980`771008`N`N`am`eng`Challenge of fundamentalism : political Islam and the new world disorder / Bassam Tibi.`Tibi, Bassam.`Challenge of fundamentalism : political Islam and the new world disorder /`Updated ed.`9780520236905 (alk. paper)`(OCoLC)ocm49531655`c2002.`University of California Press,`2002`aastx`BP173.7 .T56 2002`BP  1737           T 56   2002```1`1`31811012375260`aastx`Book Collection`BOOK 16/8/4 WK````15-Feb-08`01-Apr-08`11733`
